query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
17e,0.56022,1113988.7785454364,28196519.8,k-mk mk-t ci-mk ci-mc ci-n cn-mc,HJ-mk-k INL-t-k mk INL-ci-k mk t INL-mc-ci k mk t INL-n-ci k mc mk t INL-cn-ci k mc mk n t
17f,0.5463,1113988.7785454364,15616533.6,k-mk mk-t ci-mk ci-mc ci-n cn-mc,HJ-mk-k INL-t-k mk INL-ci-k mk t INL-mc-ci k mk t INL-n-ci k mc mk t INL-cn-ci k mc mk n t
18a,0.55514,520323.65249426314,1200757.0,ci-n ci-t ci-mi ci-mi_idx it1-mi it2-mi_idx,HJ-ci-n INL-t-ci n INL-mi-ci n t INL-mi_idx-ci mi n t INL-it1-ci mi mi_idx n t INL-it2-ci it1 mi mi_idx n t
18b,0.55112,10787.329536230927,10916.0,it2-mi_idx mi-mi_idx it1-mi ci-mi ci-n ci-t,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-ci-it1 it2 mi mi_idx INL-n-ci it1 it2 mi mi_idx INL-t-ci it1 it2 mi mi_idx n
18c,0.55394,785318.0604166808,1444851.5999999999,it1-mi ci-mi ci-mi_idx ci-n ci-t it2-mi_idx,HJ-mi-it1 INL-ci-it1 mi INL-mi_idx-ci it1 mi INL-n-ci it1 mi mi_idx INL-t-ci it1 mi mi_idx n INL-it2-ci it1 mi mi_idx n t
32a,0.52563,263413.57732162805,732450.6,lt-ml ml-t1 ml-t2 mk-t1 k-mk,HJ-ml-lt INL-t1-lt ml INL-t2-lt ml t1 INL-mk-lt ml t1 t2 HJ-lt mk ml t1 t2-k
32b,0.54652,263851.3786061214,736779.2,lt-ml ml-t1 ml-t2 mk-t1 k-mk,HJ-ml-lt INL-t1-lt ml INL-t2-lt ml t1 INL-mk-lt ml t1 t2 HJ-lt mk ml t1 t2-k
7a,0.54675,23892.640441378204,1444053.8,lt-ml ml-t ci-ml an-ci an-n an-pi it-pi,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-an-ci lt ml t INL-n-an ci lt ml t INL-pi-an ci lt ml n t INL-it-an ci lt ml n pi t
7b,0.55822,22175.477931073296,236058.0,lt-ml ml-t ci-ml an-ci an-n an-pi it-pi,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-an-ci lt ml t INL-n-an ci lt ml t INL-pi-an ci lt ml n t INL-it-an ci lt ml n pi t
7c,0.53723,99061.95210610256,10701185.2,lt-ml ml-t ci-ml an-ci an-n an-pi it-pi,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-an-ci lt ml t INL-n-an ci lt ml t INL-pi-an ci lt ml n t INL-it-an ci lt ml n pi t
11a,0.54343,15050.112609741993,40935.2,lt-ml ml-t mc-ml cn-mc ct-mc mc-mk k-mk,HJ-ml-lt INL-t-lt ml INL-mc-lt ml t INL-cn-lt mc ml t INL-ct-cn lt mc ml t INL-mk-cn ct lt mc ml t INL-k-cn ct lt mc mk ml t
11b,0.55668,6065.000421424011,6296.2,ml-t lt-ml mc-ml cn-mc ct-mc mc-mk k-mk,HJ-ml-t HJ-ml t-lt INL-mc-lt ml t INL-cn-lt mc ml t INL-ct-cn lt mc ml t INL-mk-cn ct lt mc ml t INL-k-cn ct lt mc mk ml t
11c,0.55132,155464.07913202845,1891289.0,lt-ml ml-t mc-ml cn-mc ct-mc mc-mk k-mk,HJ-ml-lt INL-t-lt ml INL-mc-lt ml t INL-cn-lt mc ml t INL-ct-cn lt mc ml t INL-mk-cn ct lt mc ml t INL-k-cn ct lt mc mk ml t
11d,0.55437,155464.16163892628,871816.7999999999,lt-ml ml-t mc-ml cn-mc ct-mc mc-mk k-mk,HJ-ml-lt INL-t-lt ml INL-mc-lt ml t INL-cn-lt mc ml t INL-ct-cn lt mc ml t INL-mk-cn ct lt mc ml t INL-k-cn ct lt mc mk ml t
12a,0.54618,11894.53316963418,25815.2,it2-mi_idx mi-mi_idx it1-mi mc-mi cn-mc ct-mc mc-t,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-mc-it1 it2 mi mi_idx INL-cn-it1 it2 mc mi mi_idx INL-ct-cn it1 it2 mc mi mi_idx INL-t-cn ct it1 it2 mc mi mi_idx
12b,0.54743,276038.238332489,278613.80000000005,it2-mi_idx mi_idx-t mc-mi_idx cn-mc ct-mc mc-mi it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mc-it2 mi_idx t INL-cn-it2 mc mi_idx t INL-ct-cn it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t INL-it1-cn ct it2 mc mi mi_idx t
12c,0.55042,59196.34950877284,142064.80000000002,it2-mi_idx mi-mi_idx it1-mi mc-mi cn-mc ct-mc mc-t,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-mc-it1 it2 mi mi_idx INL-cn-it1 it2 mc mi mi_idx INL-ct-cn it1 it2 mc mi mi_idx INL-t-cn ct it1 it2 mc mi mi_idx
13a,0.54079,968658.0969340574,3161625.6000000006,cn-mc ct-mc mc-t kt-t mc-mi it2-mi mc-mi_idx it1-mi_idx,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc HJ-cn ct mc t-kt INL-mi-cn ct kt mc t INL-it2-cn ct kt mc mi t INL-mi_idx-cn ct it2 kt mc mi t INL-it1-cn ct it2 kt mc mi mi_idx t
13b,0.535,1819.0261691777987,7652.4,kt-t mi_idx-t it1-mi_idx mc-mi_idx cn-mc ct-mc mc-mi it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t INL-cn-it1 kt mc mi_idx t INL-ct-cn it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t INL-it2-cn ct it1 kt mc mi mi_idx t
13c,0.55838,388.1275771093423,1242.6000000000001,kt-t mi_idx-t it1-mi_idx mc-mi_idx cn-mc ct-mc mc-mi it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t INL-cn-it1 kt mc mi_idx t INL-ct-cn it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t INL-it2-cn ct it1 kt mc mi mi_idx t
13d,0.52899,2017508.171384511,11866211.2,it1-mi_idx mi_idx-t kt-t mc-mi_idx cn-mc ct-mc mc-mi it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t INL-cn-it1 kt mc mi_idx t INL-ct-cn it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t INL-it2-cn ct it1 kt mc mi mi_idx t
14a,0.54997,11176.436644173888,34654.399999999994,it2-mi_idx mi-mi_idx it1-mi mi-mk k-mk mi-t kt-t,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-mk-it1 it2 mi mi_idx INL-k-it1 it2 mi mi_idx mk INL-t-it1 it2 k mi mi_idx mk INL-kt-it1 it2 k mi mi_idx mk t
14b,0.5253,1518.1385772950603,2191.2,kt-t mi-t it1-mi mi-mi_idx it2-mi_idx mi-mk k-mk,HJ-t-kt INL-mi-kt t HJ-kt mi t-it1 INL-mi_idx-it1 kt mi t INL-it2-it1 kt mi mi_idx t INL-mk-it1 it2 kt mi mi_idx t INL-k-it1 it2 kt mi mi_idx mk t
14c,0.54402,11128.745178005533,34698.6,it2-mi_idx mi-mi_idx it1-mi mi-mk k-mk mi-t kt-t,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-mk-it1 it2 mi mi_idx INL-k-it1 it2 mi mi_idx mk INL-t-it1 it2 k mi mi_idx mk INL-kt-it1 it2 k mi mi_idx mk t
15a,0.55012,5900.400086127027,9701.199999999999,it-mi att-mi att-mc att-mk att-t cn-mc ct-mc k-mk,HJ-mi-it INL-att-it mi INL-mc-att it mi INL-mk-att it mc mi INL-t-att it mc mi mk INL-cn-att it mc mi mk t INL-ct-att cn it mc mi mk t INL-k-att cn ct it mc mi mk t
15b,0.55316,5900.400086127027,8158.4,it-mi att-mi att-mc att-mk att-t cn-mc ct-mc k-mk,HJ-mi-it INL-att-it mi INL-mc-att it mi INL-mk-att it mc mi INL-t-att it mc mi mk INL-cn-att it mc mi mk t INL-ct-att cn it mc mi mk t INL-k-att cn ct it mc mi mk t
15c,0.53735,5946.800801131003,32062.6,it-mi att-mi att-mc att-mk att-t cn-mc ct-mc k-mk,HJ-mi-it INL-att-it mi INL-mc-att it mi INL-mk-att it mc mi INL-t-att it mc mi mk INL-cn-att it mc mi mk t INL-ct-att cn it mc mi mk t INL-k-att cn ct it mc mi mk t
