query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
1a,0.52668,41337.0,215927.2,ct-mc mc-t mc-mi_idx it-mi_idx,HJ-mc-ct INL-t-ct mc INL-mi_idx-ct mc t HJ-ct mc mi_idx t-it
1b,0.53595,334383.4,276174.4,it-mi_idx mi_idx-t mc-mi_idx ct-mc,HJ-mi_idx-it INL-t-it mi_idx INL-mc-it mi_idx t HJ-it mc mi_idx t-ct
1c,0.53052,9712.400000000001,71749.59999999999,ct-mc mc-t mc-mi_idx it-mi_idx,HJ-mc-ct INL-t-ct mc INL-mi_idx-ct mc t HJ-ct mc mi_idx t-it
1d,0.53695,354538.4,276199.4,it-mi_idx mi_idx-t mc-mi_idx ct-mc,HJ-mi_idx-it INL-t-it mi_idx INL-mc-it mi_idx t HJ-it mc mi_idx t-ct
2a,0.52036,880.2,1346975.2000000002,k-mk mk-t mc-mk cn-mc,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t
2b,0.5337,880.2,1335447.2000000002,k-mk mk-t mc-mk cn-mc,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t
2c,0.54625,697.6,1327598.8000000003,k-mk mk-t mc-mk cn-mc,INL-mk-k INL-t-k mk INL-mc-k mk t HJ-k mc mk t-cn
2d,0.53909,880.2,1497538.8000000003,k-mk mk-t mc-mk cn-mc,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t
3a,0.55337,1172164.2000000002,1366351.4,mi-t k-mk mi-mk,INL-t-mi HJ-mk-k HJ-mi t-k mk
3b,0.52547,2403.4,83184.40000000001,mi-t mi-mk k-mk,INL-t-mi INL-mk-mi t HJ-mi mk t-k
3c,0.54905,907311.6000000001,959423.0,k-mk mk-t mi-mk,HJ-mk-k INL-t-k mk INL-mi-k mk t
4a,0.53381,1918.0,43624.4,it-mi_idx mi_idx-t mi_idx-mk k-mk,HJ-mi_idx-it INL-t-it mi_idx INL-mk-it mi_idx t HJ-it mi_idx mk t-k
4b,0.56356,19.6,1036.2,it-mi_idx mi_idx-t mi_idx-mk k-mk,HJ-mi_idx-it INL-t-it mi_idx INL-mk-it mi_idx t INL-k-it mi_idx mk t
4c,0.51986,37.2,9295.6,it-mi_idx mi_idx-t mi_idx-mk k-mk,HJ-mi_idx-it INL-t-it mi_idx INL-mk-it mi_idx t HJ-k-it mi_idx mk t
5a,0.53098,594159.0,783274.2,it-mi ct-mc mc-mi mc-t,HJ-mi-it HJ-mc-ct HJ-ct mc-it mi INL-t-ct it mc mi
5b,0.53401,140420.4,92478.20000000001,ct-mc mc-t mc-mi it-mi,HJ-mc-ct INL-t-ct mc INL-mi-ct mc t HJ-ct mc mi t-it
5c,0.5388,298017.39999999997,63859.4,ct-mc mc-t mc-mi it-mi,HJ-mc-ct INL-t-ct mc INL-mi-ct mc t HJ-ct mc mi t-it
6a,0.53248,905543.6000000001,907285.6000000001,k-mk mk-t ci-mk ci-n,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-n-ci k mk t
6b,0.54064,904881.0,907191.6000000001,mk-t k-mk ci-mk ci-n,HJ-mk-t HJ-mk t-k INL-ci-k mk t INL-n-ci k mk t
6c,0.54992,904858.6000000001,904899.6000000001,k-mk mk-t ci-mk ci-n,HJ-mk-k HJ-k mk-t INL-ci-k mk t INL-n-ci k mk t
6d,0.54338,916707.0000000001,2582484.0,k-mk mk-t ci-mk ci-n,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6e,0.52702,906714.6000000001,907285.6000000001,k-mk mk-t ci-mk ci-n,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6f,0.54267,926805.6000000001,4153347.6,k-mk mk-t ci-mk ci-n,HJ-mk-k INL-t-k mk INL-ci-k mk t INL-n-ci k mk t
8a,0.54258,14743.800000000001,172102.2,cn-mc ci-mc ci-rt ci-n an-ci ci-t,HJ-mc-cn INL-ci-cn mc HJ-ci cn mc-rt INL-n-ci cn mc rt INL-an-ci cn mc n rt INL-t-an ci cn mc n rt
8b,0.55187,104.6,20008.600000000002,ci-t ci-mc an-ci an-n ci-rt cn-mc,INL-ci-t INL-mc-ci t INL-an-ci mc t INL-n-an ci mc t INL-an ci mc n t-rt INL-cn-an ci mc n rt t
8c,0.5521,23638756.8,23392707.2,cn-mc mc-t an-n ci-rt ci-mc an-ci,HJ-mc-cn INL-t-cn mc HJ-n-an INL-ci-rt HJ-ci rt-cn mc t HJ-ci cn mc rt t-an n
8d,0.53737,23638756.8,15597241.2,cn-mc mc-t an-n ci-rt ci-mc an-ci,HJ-mc-cn INL-t-cn mc HJ-n-an INL-ci-rt HJ-ci rt-cn mc t HJ-ci cn mc rt t-an n
9a,0.53794,332.4,196162.40000000002,an-n an-ci ci-rt chn-ci ci-mc ci-t cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-chn-an ci n rt INL-mc-an chn ci n rt INL-t-an chn ci mc n rt INL-cn-an chn ci mc n rt t
9b,0.5475,311.4,192241.60000000003,an-n an-ci ci-rt chn-ci ci-mc ci-t cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-chn-an ci n rt INL-mc-an chn ci n rt INL-t-an chn ci mc n rt INL-cn-an chn ci mc n rt t
9c,0.56972,112383.2,389108.00000000006,an-n an-ci ci-rt chn-ci ci-t ci-mc cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-chn-an ci n rt INL-t-an chn ci n rt INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
