query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
6e,0.16757,907285.6000000001,907285.6000000001,k-mk t-mk t-ci n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6f,0.1652,4153347.6,4153347.6,k-mk t-mk t-ci n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t INL-n-ci k mk t
8a,0.17261,46111.39999999991,46111.39999999991,n-ci ci-rt ci-mc mc-cn ci-t an-n,HJ-ci-n HJ-ci n-rt INL-mc-ci n rt INL-cn-ci mc n rt INL-t-ci cn mc n rt INL-an-ci cn mc n rt t
8b,0.1699,2030.4000000000233,2030.4000000000233,t-mc ci-t ci-rt n-ci mc-cn an-n,HJ-mc-t INL-ci-mc t HJ-ci mc t-rt INL-n-ci mc rt t INL-cn-ci mc n rt t INL-an-ci cn mc n rt t
8c,0.20027,23392707.199999996,23392707.199999996,an-n mc-cn t-mc ci-rt ci-t n-ci,HJ-n-an HJ-mc-cn INL-t-cn mc HJ-ci-rt HJ-ci rt-cn mc t HJ-ci cn mc rt t-an n
8d,0.1929,10872370.4,10872370.4,ci-rt an-ci an-n ci-t t-mc mc-cn,HJ-ci-rt INL-an-ci rt INL-n-an ci rt INL-t-an ci n rt HJ-mc-an ci n rt t HJ-an ci mc n rt t-cn
9a,0.22098,185297.2,185297.2,n-ci ci-t t-mc mc-cn chn-ci ci-rt an-n,HJ-ci-n INL-t-ci n INL-mc-ci n t INL-cn-ci mc n t INL-chn-ci cn mc n t HJ-chn ci cn mc n t-rt INL-an-chn ci cn mc n rt t
9b,0.20189,151022.60000000003,151022.60000000003,n-ci ci-mc ci-t mc-cn ci-rt chn-ci an-n,HJ-ci-n INL-mc-ci n INL-t-ci mc n INL-cn-ci mc n t HJ-ci cn mc n t-rt INL-chn-ci cn mc n rt t INL-an-chn ci cn mc n rt t
9c,0.24068,339418.79999999964,339418.79999999964,n-ci ci-mc mc-cn chn-ci ci-rt ci-t an-n,HJ-ci-n INL-mc-ci n INL-cn-ci mc n INL-chn-ci cn mc n HJ-chn ci cn mc n-rt INL-t-chn ci cn mc n rt INL-an-chn ci cn mc n rt t
9d,0.2702,3676867.8,3676867.8,ci-rt ci-mc mc-cn chn-ci n-ci ci-t an-n,HJ-ci-rt INL-mc-ci rt HJ-ci mc rt-cn INL-chn-ci cn mc rt INL-n-chn ci cn mc rt INL-t-chn ci cn mc n rt HJ-an-chn ci cn mc n rt t
