query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
4b,0.54894,19.6,1036.2,it-mi_idx t-mi_idx mk-mi_idx k-mk,HJ-mi_idx-it INL-t-it mi_idx INL-mk-it mi_idx t INL-k-it mi_idx mk t
4c,0.54951,37.2,9295.6,it-mi_idx t-mi_idx mk-mi_idx k-mk,HJ-mi_idx-it INL-t-it mi_idx INL-mk-it mi_idx t HJ-k-it mi_idx mk t
5a,0.55271,413275.39999999997,688252.2,mc-mi ct-mc it-mi t-mc,INL-mc-mi HJ-mc mi-ct HJ-ct mc mi-it INL-t-ct it mc mi
5b,0.56236,140420.4,92478.20000000001,ct-mc t-mc mi-mc it-mi,HJ-mc-ct INL-t-ct mc INL-mi-ct mc t HJ-ct mc mi t-it
5c,0.55367,298017.39999999997,63859.4,ct-mc t-mc mi-mc it-mi,HJ-mc-ct INL-t-ct mc INL-mi-ct mc t HJ-ct mc mi t-it
6a,0.54694,905543.6000000001,907285.6000000001,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-n-ci k mk t
6b,0.55431,904881.0,907191.6000000001,t-mk k-mk ci-t n-ci,HJ-mk-t HJ-mk t-k INL-ci-k mk t INL-n-ci k mk t
6c,0.55292,904858.6000000001,904899.6000000001,k-mk t-mk ci-mk n-ci,HJ-mk-k HJ-k mk-t INL-ci-k mk t INL-n-ci k mk t
6d,0.57172,916707.0000000001,2582484.0,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6e,0.54517,906714.6000000001,907285.6000000001,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6f,0.54424,926805.6000000001,4153347.6,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t INL-n-ci k mk t
8a,0.56485,16071.800000000001,268634.2,mc-cn t-mc ci-mc rt-ci n-ci an-ci,HJ-mc-cn INL-t-cn mc INL-ci-cn mc t HJ-ci cn mc t-rt INL-n-ci cn mc rt t INL-an-ci cn mc n rt t
8b,0.5639,104.6,19544.600000000002,ci-t mc-ci n-ci an-ci rt-ci cn-mc,INL-ci-t INL-mc-ci t INL-n-ci mc t INL-an-ci mc n t INL-an ci mc n t-rt INL-cn-an ci mc n rt t
8c,0.55883,54511816.599999994,34735320.0,ci-rt t-ci n-ci an-ci mc-ci cn-mc,INL-ci-rt INL-ci rt-t INL-n-ci rt t HJ-ci n rt t-an HJ-an ci n rt t-mc HJ-an ci mc n rt t-cn
8d,0.54496,54511816.599999994,11102118.4,ci-rt t-ci n-ci an-ci mc-ci cn-mc,INL-ci-rt INL-ci rt-t INL-n-ci rt t HJ-ci n rt t-an HJ-an ci n rt t-mc HJ-an ci mc n rt t-cn
9a,0.55168,330.4,195204.40000000002,an-n ci-an rt-ci t-ci chn-ci mc-ci cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-t-an ci n rt INL-chn-an ci n rt t INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
9b,0.55179,307.4,191783.60000000003,an-n ci-an rt-ci t-ci chn-ci mc-ci cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-t-an ci n rt INL-chn-an ci n rt t INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
9c,0.55874,112383.2,389370.00000000006,an-n ci-an rt-ci t-ci chn-ci mc-ci cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-t-an ci n rt INL-chn-an ci n rt t INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
9d,0.53102,797689.2,5544383.8,ci-rt n-ci chn-ci t-ci an-ci mc-ci cn-mc,INL-ci-rt INL-n-ci rt INL-chn-ci n rt INL-t-chn ci n rt INL-an-chn ci n rt t INL-mc-an chn ci n rt t HJ-an chn ci mc n rt t-cn
10a,0.54575,16931.4,125272.8,rt-ci t-ci chn-ci mc-ci cn-mc ct-mc,HJ-ci-rt INL-t-ci rt INL-chn-ci rt t INL-mc-chn ci rt t HJ-chn ci mc rt t-cn HJ-chn ci cn mc rt t-ct
10b,0.55245,648840.2,629562.0,cn-mc ct-mc t-mc ci-mc rt-ci chn-ci,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
10c,0.56029,9025365.0,8941627.0,cn-mc ct-mc t-mc ci-mc rt-ci chn-ci,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
17a,0.5429,5444.2,8229085.000000001,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17b,0.55809,7687.599999999999,16914576.8,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17c,0.54682,7687.599999999999,16823976.8,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17d,0.55302,7687.599999999999,16836659.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17e,0.56819,5444.2,12827758.8,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17f,0.53551,13492.2,18576041.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
18a,0.55649,370420.0,3553003.8000000003,it2-mi_idx t-mi_idx ci-mi_idx n-ci mi-mi_idx it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-ci-it2 mi_idx t HJ-ci it2 mi_idx t-n INL-mi-ci it2 mi_idx n t HJ-ci it2 mi mi_idx n t-it1
18b,0.55966,636.0,12920.0,it2-mi_idx t-mi_idx mi-mi_idx it1-mi ci-mi_idx n-ci,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t INL-it2 mi mi_idx t-it1 INL-ci-it1 it2 mi mi_idx t INL-n-ci it1 it2 mi mi_idx t
18c,0.55514,57698.799999999996,1354035.5999999999,it1-mi t-mi ci-mi n-ci mi_idx-mi it2-mi_idx,HJ-mi-it1 INL-t-it1 mi INL-ci-it1 mi t INL-n-ci it1 mi t INL-mi_idx-ci it1 mi n t HJ-ci it1 mi mi_idx n t-it2
32a,0.53356,3057.2,905785.6000000001,mk-k t1-mk ml-t1 lt-ml t2-ml,INL-mk-k INL-t1-k mk INL-ml-k mk t1 HJ-k mk ml t1-lt INL-t2-k lt mk ml t1
32b,0.56152,244.2,1083877.2000000002,mk-k t1-mk ml-t1 t2-ml lt-ml,INL-mk-k INL-t1-k mk INL-ml-k mk t1 INL-t2-k mk ml t1 INL-lt-k mk ml t1 t2
7a,0.5653,45704.799999999996,917831.7999999999,lt-ml t-ml ci-ml n-ci pi-ci it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7b,0.54602,18260.8,164076.0,lt-ml t-ml ci-ml n-ci pi-ci it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7c,0.54681,422020.80000000005,4617437.600000001,it-pi n-pi an-pi ci-pi ml-ci lt-ml t-ci,HJ-pi-it INL-n-it pi INL-an-it n pi INL-ci-an it n pi HJ-ml-an ci it n pi HJ-an ci it ml n pi-lt INL-t-an ci it lt ml n pi
11a,0.55393,168.39999999999998,951058.8,mk-k t-mk ml-mk lt-ml mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t INL-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11b,0.56737,20.8,6706.2,ml-t mc-ml ct-mc cn-mc mk-ml k-mk lt-ml,INL-ml-t INL-mc-ml t INL-mc ml t-ct INL-cn-ct mc ml t INL-mk-cn ct mc ml t INL-cn ct mc mk ml t-k INL-cn ct k mc mk ml t-lt
11c,0.57453,847.6,1130959.0000000002,mk-k t-mk ml-mk lt-ml mc-mk cn-mc ct-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t HJ-k lt mc mk ml t-cn INL-ct-cn k lt mc mk ml t
11d,0.56596,855.4000000000001,1118739.8,mk-k t-mk ml-mk lt-ml mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t HJ-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
12a,0.53907,112.4,13277.2,mi_idx-it2 t-mi_idx mi-mi_idx it1-mi mc-mi_idx ct-mc cn-mc,INL-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12b,0.54939,24838.000000000004,278636.80000000005,mi_idx-it2 t-mi_idx mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi,INL-mi_idx-it2 HJ-it2 mi_idx-t INL-mc-it2 mi_idx t HJ-it2 mc mi_idx t-ct INL-cn-ct it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12c,0.56021,602.6000000000001,84694.8,mi_idx-it2 t-mi_idx mi-mi_idx it1-mi mc-mi_idx ct-mc cn-mc,INL-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
13a,0.55952,346317.00000000006,4845021.600000001,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,0.54768,318.79999999999995,7316.4,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,0.55048,318.79999999999995,1134.6000000000001,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13d,0.57625,394274.80000000005,11903582.2,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
14a,0.55609,25.6,11509.400000000001,it2-mi_idx t-mi_idx mk-mi_idx k-mk mi-mi_idx it1-mi kt-t,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mk-it2 mi_idx t INL-k-it2 mi_idx mk t INL-mi-it2 k mi_idx mk t INL-it2 k mi mi_idx mk t-it1 INL-it1 it2 k mi mi_idx mk t-kt
14b,0.54014,253.0,1592.2,kt-t mi_idx-t mi-t it1-mi mk-t k-mk it2-mi_idx,HJ-t-kt INL-mi_idx-kt t INL-mi-kt mi_idx t INL-kt mi mi_idx t-it1 INL-mk-it1 kt mi mi_idx t INL-k-it1 kt mi mi_idx mk t INL-it1 k kt mi mi_idx mk t-it2
14c,0.55486,25.6,21512.6,it2-mi_idx t-mi_idx mi-mi_idx it1-mi kt-t mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t INL-it2 mi mi_idx t-it1 INL-kt-it1 it2 mi mi_idx t INL-mk-it1 it2 kt mi mi_idx t INL-k-it1 it2 kt mi mi_idx mk t
15a,0.55427,133.6,12036.199999999999,it-mi t-mi mc-mi att-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-att-it mc mi t INL-ct-att it mc mi t INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15b,0.56387,101.6,10294.4,it-mi t-mi mc-mi att-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-att-it mc mi t INL-ct-att it mc mi t INL-att ct it mc mi t-cn INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15c,0.54474,548.6,20359.6,it-mi t-mi att-mi mc-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-att-it mi t INL-mc-att it mi t HJ-att it mc mi t-ct INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15d,0.54436,19221.0,111533.8,it-mi t-mi att-mi mc-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-att-it mi t INL-mc-att it mi t HJ-att it mc mi t-ct INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
16a,0.55823,418.2,1004724.2000000001,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16b,0.57632,10790.2,17619962.4,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16c,0.56716,4188.2,2602231.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16d,0.54394,3088.2,2240953.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
19a,0.56743,109186.6,2473709.6,it-mi t-mi mc-mi cn-mc ci-mi rt-ci n-ci an-ci chn-ci,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-cn-it mc mi t INL-ci-cn it mc mi t HJ-ci cn it mc mi t-rt INL-n-ci cn it mc mi rt t INL-an-ci cn it mc mi n rt t INL-chn-an ci cn it mc mi n rt t
19b,0.56534,351.8,15346.400000000001,t-mi it-mi mc-t cn-mc ci-t an-ci chn-ci rt-ci n-ci,HJ-mi-t INL-mi t-it INL-mc-it mi t INL-cn-it mc mi t INL-ci-cn it mc mi t INL-an-ci cn it mc mi t INL-chn-an ci cn it mc mi t INL-an chn ci cn it mc mi t-rt INL-n-an chn ci cn it mc mi rt t
19c,0.58524,110671.6,2549848.6000000006,it-mi t-mi ci-mi rt-ci n-ci chn-ci an-ci mc-mi cn-mc,HJ-mi-it INL-t-it mi INL-ci-it mi t HJ-ci it mi t-rt INL-n-ci it mi rt t INL-chn-ci it mi n rt t INL-an-chn ci it mi n rt t INL-mc-an chn ci it mi n rt t INL-cn-an chn ci it mc mi n rt t
19d,0.5349,2013170.4,20296751.4,rt-ci n-ci chn-ci t-ci an-ci mc-ci cn-mc mi-ci it-mi,HJ-ci-rt INL-n-ci rt INL-chn-ci n rt INL-t-chn ci n rt INL-an-chn ci n rt t INL-mc-an chn ci n rt t HJ-cn-an chn ci mc n rt t INL-mi-an chn ci cn mc n rt t HJ-an chn ci cn mc mi n rt t-it
20a,0.55037,166652.0,3474302.6,cct1-cc cct2-cc t-cc kt-t ci-cc chn-ci n-ci mk-cc k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t HJ-cc cct1 cct2 ci kt t-chn INL-n-cc cct1 cct2 chn ci kt t INL-mk-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mk n t-k
20b,0.55792,134686.19999999998,1167625.0,cct1-cc cct2-cc t-cc kt-t ci-cc n-ci chn-ci mk-cc k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t HJ-cc cct1 cct2 ci kt t-n INL-chn-cc cct1 cct2 ci kt n t INL-mk-cc cct1 cct2 chn ci kt n t INL-k-cc cct1 cct2 chn ci kt mk n t
20c,0.56723,247972.8,5351844.4,cct1-cc cct2-cc t-cc kt-t ci-cc n-ci chn-ci mk-cc k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t INL-n-cc cct1 cct2 ci kt t INL-chn-cc cct1 cct2 ci kt n t INL-mk-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mk n t-k
21a,0.52991,176.2,965494.8,mk-k t-mk mi-mk ml-mk lt-ml mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-mi-k mk t INL-ml-k mi mk t INL-k mi mk ml t-lt INL-mc-k lt mi mk ml t INL-k lt mc mi mk ml t-ct INL-cn-ct k lt mc mi mk ml t
21b,0.55415,180.2,943920.8,mk-k t-mk mi-mk ml-mk lt-ml mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-mi-k mk t INL-ml-k mi mk t INL-k mi mk ml t-lt INL-mc-k lt mi mk ml t INL-k lt mc mi mk ml t-ct INL-cn-ct k lt mc mi mk ml t
21c,0.57253,200.59999999999997,975123.2000000001,mk-k t-mk ml-mk lt-ml mi-mk mc-mk ct-mc cn-mc,INL-mk-k INL-t-k mk INL-ml-k mk t HJ-k mk ml t-lt INL-mi-k lt mk ml t INL-mc-k lt mi mk ml t HJ-k lt mc mi mk ml t-ct INL-cn-ct k lt mc mi mk ml t
22a,0.55042,3188.8,53711.4,it2-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx HJ-it2 mi_idx t-kt INL-mc-it2 kt mi_idx t INL-ct-it2 kt mc mi_idx t INL-cn-ct it2 kt mc mi_idx t INL-mi-cn ct it2 kt mc mi_idx t INL-cn ct it2 kt mc mi mi_idx t-it1 INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
22b,0.5641,3178.8,50417.4,it2-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx HJ-it2 mi_idx t-kt INL-mc-it2 kt mi_idx t INL-ct-it2 kt mc mi_idx t INL-cn-ct it2 kt mc mi_idx t INL-mi-cn ct it2 kt mc mi_idx t INL-cn ct it2 kt mc mi mi_idx t-it1 INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
22c,0.53737,31.6,15261.4,it2-mi_idx t-mi_idx mc-mi_idx ct-mc kt-t mi-mi_idx it1-mi cn-mc mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mc-it2 mi_idx t INL-ct-it2 mc mi_idx t INL-kt-ct it2 mc mi_idx t INL-mi-ct it2 kt mc mi_idx t INL-ct it2 kt mc mi mi_idx t-it1 INL-cn-ct it1 it2 kt mc mi mi_idx t INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
22d,0.56968,31.6,86889.4,it2-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc mi-mi_idx it1-mi cn-mc mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-kt-it2 mi_idx t INL-mc-it2 kt mi_idx t INL-ct-it2 kt mc mi_idx t INL-mi-ct it2 kt mc mi_idx t INL-ct it2 kt mc mi mi_idx t-it1 INL-cn-ct it1 it2 kt mc mi mi_idx t INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
23a,0.5464,73.80000000000001,9413.0,it-mi cc-mi t-mi kt-t mc-mi ct-mc cn-mc mk-mi k-mk cct-cc,HJ-mi-it INL-cc-it mi INL-t-cc it mi INL-cc it mi t-kt INL-mc-cc it kt mi t INL-ct-cc it kt mc mi t INL-cn-cc ct it kt mc mi t INL-mk-cc cn ct it kt mc mi t INL-k-cc cn ct it kt mc mi mk t INL-cc cn ct it k kt mc mi mk t-cct
23b,0.56084,73.6,7399.4,it-mi cc-mi t-mi kt-t mc-mi ct-mc cn-mc mk-mi k-mk cct-cc,HJ-mi-it INL-cc-it mi INL-t-cc it mi INL-cc it mi t-kt INL-mc-cc it kt mi t INL-ct-cc it kt mc mi t INL-cn-cc ct it kt mc mi t INL-mk-cc cn ct it kt mc mi t INL-k-cc cn ct it kt mc mi mk t INL-cc cn ct it k kt mc mi mk t-cct
23c,0.54326,89.80000000000001,8629.6,it-mi cc-mi t-mi kt-t mc-mi ct-mc cn-mc cct-cc mk-mi k-mk,HJ-mi-it INL-cc-it mi INL-t-cc it mi INL-kt-cc it mi t INL-mc-cc it kt mi t INL-ct-cc it kt mc mi t INL-cn-cc ct it kt mc mi t INL-cc cn ct it kt mc mi t-cct INL-mk-cc cct cn ct it kt mc mi t INL-k-cc cct cn ct it kt mc mi mk t
24a,0.55997,89291.0,1514051.7999999998,it-mi t-mi ci-mi rt-ci n-ci an-ci chn-ci mc-mi cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-ci-it mi t HJ-ci it mi t-rt INL-n-ci it mi rt t INL-an-ci it mi n rt t INL-chn-an ci it mi n rt t INL-mc-an chn ci it mi n rt t INL-cn-an chn ci it mc mi n rt t INL-mk-an chn ci cn it mc mi n rt t HJ-an chn ci cn it mc mi mk n rt t-k
24b,0.57051,77785.6,72918.2,t-mi it-mi mk-t ci-t k-mk n-ci rt-ci an-ci chn-ci mc-t cn-mc,HJ-mi-t HJ-mi t-it INL-mk-it mi t INL-ci-it mi mk t INL-k-ci it mi mk t INL-n-ci it k mi mk t INL-ci it k mi mk n t-rt INL-an-ci it k mi mk n rt t INL-chn-an ci it k mi mk n rt t INL-mc-an chn ci it k mi mk n rt t INL-an chn ci it k mc mi mk n rt t-cn
25a,0.56435,10954.400000000001,485583.60000000003,it1-mi t-mi ci-mi n-ci mi_idx-mi it2-mi_idx mk-mi k-mk,HJ-mi-it1 INL-t-it1 mi INL-ci-it1 mi t INL-n-ci it1 mi t INL-mi_idx-ci it1 mi n t HJ-ci it1 mi mi_idx n t-it2 INL-mk-ci it1 it2 mi mi_idx n t HJ-ci it1 it2 mi mi_idx mk n t-k
25b,0.52973,7378.400000000001,6658.2,t-mi it1-mi mk-t ci-t k-mk n-ci mi_idx-t it2-mi_idx,HJ-mi-t INL-mi t-it1 INL-mk-it1 mi t INL-ci-it1 mi mk t INL-k-ci it1 mi mk t INL-n-ci it1 k mi mk t INL-mi_idx-ci it1 k mi mk n t INL-ci it1 k mi mi_idx mk n t-it2
25c,0.54815,58280.2,3254108.9999999995,it1-mi t-mi ci-mi n-ci mi_idx-mi it2-mi_idx mk-mi k-mk,HJ-mi-it1 INL-t-it1 mi INL-ci-it1 mi t INL-n-ci it1 mi t INL-mi_idx-ci it1 mi n t HJ-ci it1 mi mi_idx n t-it2 INL-mk-ci it1 it2 mi mi_idx n t HJ-ci it1 it2 mi mi_idx mk n t-k
