query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
10c,0.21749,8733531.0,8192113.0,cn-mc t-mc ct-mc t-ci chn-ci rt-ci,HJ-mc-cn INL-t-cn mc HJ-cn mc t-ct INL-ci-cn ct mc t INL-chn-ci cn ct mc t HJ-chn ci cn ct mc t-rt
17a,0.17728,5444.20000000298,8229085.000000003,mk-k t-mk t-mc mc-cn ci-t n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17b,0.17739,3005.600000002887,3295972.000000003,mk-k ci-mk n-ci ci-t ci-mc mc-cn,INL-mk-k INL-ci-k mk HJ-ci k mk-n INL-t-ci k mk n INL-mc-ci k mk n t INL-cn-ci k mc mk n t
17c,0.1767,3005.600000002887,3035032.000000003,mk-k ci-mk n-ci ci-t ci-mc mc-cn,INL-mk-k INL-ci-k mk HJ-ci k mk-n INL-t-ci k mk n INL-mc-ci k mk n t INL-cn-ci k mc mk n t
17d,0.1874,3005.600000002887,3081740.400000003,mk-k ci-mk n-ci ci-t ci-mc mc-cn,INL-mk-k INL-ci-k mk HJ-ci k mk-n INL-t-ci k mk n INL-mc-ci k mk n t INL-cn-ci k mc mk n t
17e,0.18138,5444.20000000298,12827758.800000004,mk-k t-mk t-mc mc-cn ci-t n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17f,0.17781,6396.20000000298,7080202.600000003,mk-k t-mk ci-t n-ci t-mc mc-cn,INL-mk-k INL-t-k mk INL-ci-k mk t INL-n-ci k mk t INL-mc-ci k mk n t INL-cn-ci k mc mk n t
18a,0.17885,345958.0000000045,2633973.799999998,it2-mi_idx ci-mi_idx n-ci ci-mi it1-mi t-mi,HJ-mi_idx-it2 INL-ci-it2 mi_idx HJ-ci it2 mi_idx-n INL-mi-ci it2 mi_idx n HJ-ci it2 mi mi_idx n-it1 INL-t-ci it1 it2 mi mi_idx n
18b,0.18816,624.1999999999534,11002.0,it2-mi_idx mi-mi_idx it1-mi ci-mi t-mi n-ci,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-ci-it1 it2 mi mi_idx INL-t-ci it1 it2 mi mi_idx INL-n-ci it1 it2 mi mi_idx t
18c,0.17588,50860.80000000009,1141431.5999999999,it1-mi ci-mi ci-mi_idx it2-mi_idx n-ci t-mi,HJ-mi-it1 INL-ci-it1 mi INL-mi_idx-ci it1 mi HJ-ci it1 mi mi_idx-it2 INL-n-ci it1 it2 mi mi_idx INL-t-ci it1 it2 mi mi_idx n
32a,0.18011,3057.2,905785.6000000001,mk-k t1-mk ml-t1 ml-t2 lt-ml,INL-mk-k INL-t1-k mk INL-ml-k mk t1 INL-t2-k mk ml t1 HJ-k mk ml t1 t2-lt
32b,0.1703,244.2,1083877.2000000002,mk-k t1-mk ml-t1 ml-t2 lt-ml,INL-mk-k INL-t1-k mk INL-ml-k mk t1 INL-t2-k mk ml t1 INL-lt-k mk ml t1 t2
7a,0.18111,45704.799999999625,917831.7999999999,lt-ml ml-t t-ci ci-n n-pi it-pi n-an,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7b,0.1875,18260.79999999963,164075.9999999996,lt-ml ml-t t-ci ci-n n-pi it-pi n-an,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7c,0.19037,380693.79999999923,2840609.599999999,lt-ml it-pi n-pi ci-n ci-ml t-ci n-an,HJ-ml-lt HJ-pi-it INL-n-it pi INL-ci-it n pi HJ-ci it n pi-lt ml INL-t-ci it lt ml n pi INL-an-ci it lt ml n pi t
11a,0.18864,146.39999999990687,936128.2,mk-k ml-mk lt-ml ml-t ml-mc mc-ct mc-cn,INL-mk-k INL-ml-k mk HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t INL-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11b,0.21479,20.799999999999997,6366.200000000046,ml-t lt-ml t-mc t-mk mk-k mc-ct mc-cn,INL-ml-t INL-ml t-lt INL-mc-lt ml t INL-mk-lt mc ml t INL-lt mc mk ml t-k INL-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11c,0.18841,636.0000000000931,1055531.0,mk-k ml-mk ml-mc mc-cn lt-ml ml-t mc-ct,INL-mk-k INL-ml-k mk INL-mc-k mk ml HJ-k mc mk ml-cn INL-lt-cn k mc mk ml INL-t-cn k lt mc mk ml INL-ct-cn k lt mc mk ml t
11d,0.19595,717.8000000000932,1024255.8000000002,mk-k ml-mk ml-mc mc-ct mc-cn ml-t lt-ml,INL-mk-k INL-ml-k mk INL-mc-k mk ml HJ-k mc mk ml-ct INL-cn-ct k mc mk ml INL-t-cn ct k mc mk ml INL-lt-cn ct k mc mk ml t
12a,0.18677,106.4000000001397,13103.2,mi_idx-it2 mi-mi_idx mi-it1 t-mi mc-mi ct-mc cn-mc,INL-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12b,0.17471,24822.000000000095,276650.8000000004,mi_idx-it2 t-mi_idx t-mi mi-it1 mc-mi ct-mc cn-mc,INL-mi_idx-it2 HJ-it2 mi_idx-t INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12c,0.18723,504.599999999674,85935.79999999986,mi_idx-it2 mi-mi_idx mi-it1 t-mi mc-mi ct-mc cn-mc,INL-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
13a,0.19817,346316.99999999965,4845021.599999994,it1-mi_idx mi_idx-t kt-t mc-t ct-mc cn-mc mi-t it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
