query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
10b,1.0894,648840.2,629562.0,cn-mc ct-mc mc-t ci-mc ci-rt chn-ci,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
10c,1.6689,9025365.0,8941627.0,cn-mc ct-mc t-mc ci-mc rt-ci chn-ci,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
17a,1.0608300000000002,5444.2,8229085.000000001,k-mk mk-t mc-mk cn-mc ci-mc ci-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17b,1.10059,7687.599999999999,16914576.8,k-mk mk-t mc-mk cn-mc ci-mc ci-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17c,1.07883,7687.599999999999,16823976.8,k-mk mk-t mc-mk cn-mc ci-mc ci-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17d,1.0919699999999999,7687.599999999999,16836659.2,k-mk mk-t mc-mk cn-mc ci-mc ci-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17e,1.10771,5444.2,12827758.8,k-mk mk-t mc-mk cn-mc ci-mc ci-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17f,1.0674800000000002,13492.2,18576041.2,k-mk mk-t mc-mk cn-mc ci-mc ci-n,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
18a,1.09171,370420.0,3553003.8000000003,it2-mi_idx mi_idx-t ci-mi_idx ci-n ci-mi it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-ci-it2 mi_idx t HJ-ci it2 mi_idx t-n INL-mi-ci it2 mi_idx n t HJ-ci it2 mi mi_idx n t-it1
18b,1.1048900000000001,624.2,10916.0,it2-mi_idx mi-mi_idx it1-mi ci-mi ci-n ci-t,HJ-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-ci-it1 it2 mi mi_idx INL-n-ci it1 it2 mi mi_idx INL-t-ci it1 it2 mi mi_idx n
18c,1.107,57698.799999999996,1354035.5999999999,it1-mi mi-t ci-mi ci-n ci-mi_idx it2-mi_idx,HJ-mi-it1 INL-t-it1 mi INL-ci-it1 mi t INL-n-ci it1 mi t INL-mi_idx-ci it1 mi n t HJ-ci it1 mi mi_idx n t-it2
32a,1.04691,3057.2,905785.6000000001,k-mk mk-t1 ml-t1 lt-ml ml-t2,INL-mk-k INL-t1-k mk INL-ml-k mk t1 HJ-k mk ml t1-lt INL-t2-k lt mk ml t1
32b,1.09686,244.2,1083877.2000000002,k-mk mk-t1 ml-t1 lt-ml ml-t2,INL-mk-k INL-t1-k mk INL-ml-k mk t1 INL-lt-k mk ml t1 INL-t2-k lt mk ml t1
7a,1.10273,45704.799999999996,917831.7999999999,lt-ml ml-t ci-ml ci-n ci-pi it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
7b,1.0901,18260.8,164076.0,lt-ml ml-t ci-ml ci-n ci-pi it-pi an-ci,HJ-ml-lt INL-t-lt ml INL-ci-lt ml t INL-n-ci lt ml t INL-pi-ci lt ml n t HJ-ci lt ml n pi t-it INL-an-ci it lt ml n pi t
