query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
4c,0.49644,37.2,9295.6,it-mi_idx t-mi_idx mk-mi_idx k-mk,HJ-mi_idx-it INL-t-it mi_idx INL-mk-it mi_idx t HJ-k-it mi_idx mk t
5a,0.50724,504576.4,637636.2,it-mi t-mi mc-mi ct-mc,HJ-mi-it INL-t-it mi INL-mc-it mi t HJ-it mc mi t-ct
5b,0.50463,140420.4,92478.20000000001,ct-mc t-mc mi-mc it-mi,HJ-mc-ct INL-t-ct mc INL-mi-ct mc t HJ-ct mc mi t-it
5c,0.51345,298017.39999999997,63859.4,ct-mc t-mc mi-mc it-mi,HJ-mc-ct INL-t-ct mc INL-mi-ct mc t HJ-ct mc mi t-it
6a,0.49116,905543.6000000001,907285.6000000001,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-n-ci k mk t
6b,0.51079,904881.0,907191.6000000001,t-mk k-mk ci-t n-ci,HJ-mk-t HJ-mk t-k INL-ci-k mk t INL-n-ci k mk t
6c,0.50474,904858.6000000001,904899.6000000001,k-mk t-mk ci-mk n-ci,HJ-mk-k HJ-k mk-t INL-ci-k mk t INL-n-ci k mk t
6d,0.51555,916707.0000000001,2582484.0,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6e,0.48967,906714.6000000001,907285.6000000001,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t HJ-ci k mk t-n
6f,0.50557,926805.6000000001,4153347.6,k-mk t-mk ci-mk n-ci,HJ-mk-k INL-t-k mk INL-ci-k mk t INL-n-ci k mk t
8a,0.50584,14743.800000000001,172102.2,mc-cn ci-mc rt-ci n-ci an-ci t-mc,HJ-mc-cn INL-ci-cn mc HJ-ci cn mc-rt INL-n-ci cn mc rt INL-an-ci cn mc n rt INL-t-an ci cn mc n rt
8b,0.51236,104.6,19360.600000000002,ci-t n-ci an-ci mc-ci cn-mc rt-ci,INL-ci-t INL-n-ci t INL-an-ci n t INL-mc-an ci n t INL-cn-an ci mc n t INL-an ci cn mc n t-rt
8c,0.51383,61916142.4,54258125.0,mc-cn t-mc ci-mc rt-ci n-ci an-ci,HJ-mc-cn INL-t-cn mc HJ-ci-cn mc t HJ-ci cn mc t-rt INL-n-ci cn mc rt t HJ-ci cn mc n rt t-an
8d,0.53308,61916142.4,46279552.4,mc-cn t-mc ci-mc rt-ci n-ci an-ci,HJ-mc-cn INL-t-cn mc HJ-ci-cn mc t HJ-ci cn mc t-rt INL-n-ci cn mc rt t HJ-ci cn mc n rt t-an
9a,0.5235,334.4,195724.40000000002,an-n ci-an rt-ci chn-ci t-ci mc-ci cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-chn-an ci n rt INL-t-an chn ci n rt INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
9b,0.53328,311.4,192165.60000000003,an-n ci-an rt-ci chn-ci t-ci mc-ci cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-chn-an ci n rt INL-t-an chn ci n rt INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
9c,0.53106,112383.2,389108.00000000006,an-n ci-an rt-ci chn-ci t-ci mc-ci cn-mc,INL-an-n INL-ci-an n HJ-an ci n-rt INL-chn-an ci n rt INL-t-an chn ci n rt INL-mc-an chn ci n rt t INL-cn-an chn ci mc n rt t
9d,0.521,797689.2,5554551.8,ci-rt n-ci t-ci chn-ci an-ci mc-ci cn-mc,INL-ci-rt INL-n-ci rt INL-t-ci n rt INL-chn-ci n rt t INL-an-chn ci n rt t INL-mc-an chn ci n rt t HJ-an chn ci mc n rt t-cn
10a,0.53795,16931.4,125272.8,rt-ci t-ci chn-ci mc-ci cn-mc ct-mc,HJ-ci-rt INL-t-ci rt INL-chn-ci rt t INL-mc-chn ci rt t HJ-chn ci mc rt t-cn HJ-chn ci cn mc rt t-ct
10b,0.56565,648840.2,629562.0,cn-mc ct-mc t-mc ci-mc rt-ci chn-ci,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
10c,0.59814,9025365.0,8941627.0,cn-mc ct-mc t-mc ci-mc rt-ci chn-ci,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc INL-ci-cn ct mc t HJ-ci cn ct mc t-rt INL-chn-ci cn ct mc rt t
17a,0.51916,5444.2,8229085.000000001,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17b,0.52265,7687.599999999999,16914576.8,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17c,0.52175,7687.599999999999,16823976.8,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17d,0.53569,7687.599999999999,16836659.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t HJ-ci cn k mc mk t-n
17e,0.57439,5444.2,12827758.8,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
17f,0.51805,13492.2,18576041.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t
18a,0.52138,370420.0,3553003.8000000003,it2-mi_idx t-mi_idx ci-mi_idx n-ci mi-mi_idx it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-ci-it2 mi_idx t HJ-ci it2 mi_idx t-n INL-mi-ci it2 mi_idx n t HJ-ci it2 mi mi_idx n t-it1
18b,0.5359,636.0,12920.0,it2-mi_idx t-mi_idx mi-mi_idx it1-mi ci-mi_idx n-ci,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t INL-it2 mi mi_idx t-it1 INL-ci-it1 it2 mi mi_idx t INL-n-ci it1 it2 mi mi_idx t
