query name,Exhaustive,Kruskal,Kruskal Ensemble,Prim,Prim Ensemble,Ensemble MST,GOO
6e,8.804477,8.875914,8.816691,8.782506,8.739384,8.816691,9.273292
6f,8.685136,8.977638,8.805644000000001,8.908462,8.936851,8.805644000000001,8.644791
8a,9.833191000000001,10.196157999999999,9.988423000000001,10.124396,10.068168,9.988423000000001,9.941128
8b,6.642162999999999,6.635131,6.369637,6.616537,6.666703999999999,6.369637,2.32544
8c,5.762703,5.780437,5.771655,5.471475000000001,6.223946,5.771655,10.683762
8d,4.004804,3.9679279999999997,3.9697489999999998,3.673009,4.369897,3.9697489999999998,8.681108
9a,3.566649,3.605909,3.5546480000000003,3.578387,3.753548,3.753548,4.137282
9b,3.3842399999999997,3.368035,3.283884,3.276658,3.377812,3.377812,3.397652
9c,4.02256,4.049356,4.036274,3.960267,4.067675,4.036274,7.4047089999999995
9d,5.209517,5.249848,5.163984,5.230207,5.249125,5.249125,4.5416289999999995
10a,2.81966,2.79976,2.7407510000000004,2.7940039999999997,2.7971280000000003,2.7971280000000003,2.791854
10b,5.502118,5.514208,5.47705,5.493254,5.510314999999999,5.47705,5.490558
10c,5.793201,2.285208,2.263844,5.790137,5.825297,5.825297,2.25679
17a,11.441759,11.391572,10.853808,11.366778,11.360189,10.853808,10.776048000000001
17b,9.794394,9.882337999999999,9.731977,9.898845,9.838087,9.731977,9.669608
17c,9.843581,9.86058,9.831890999999999,9.843508,9.86274,9.831890999999999,9.798953
17d,9.855685,9.890416,9.78395,9.857596,9.858576999999999,9.78395,9.732992
17e,11.100839,11.171098,11.203845,11.254486,11.310459000000002,11.203845,10.750289
17f,21.950018,21.945171,21.902109,22.226815,21.924274,21.902109,19.963379
18a,11.569814000000001,11.58285,12.260558999999999,11.839416,13.254596,12.260558999999999,12.364677
18b,8.572321,8.629549,8.575365,7.450149000000001,7.380379,8.575365,8.643136
18c,9.317788,9.159234,9.285218,9.37809,9.103465,9.285218,8.992621
32a,1.5830920000000002,1.569423,1.543262,1.4815930000000002,1.613003,1.543262,1.067693
32b,1.825596,1.8084369999999999,1.81435,1.603736,1.8396579999999998,1.81435,1.218874
7a,10.653272999999999,10.788687,10.744888000000001,10.371494,10.804770000000001,10.744888000000001,10.789704
7b,9.576037,9.611029,9.377511,9.258888,9.477048,9.377511,9.664772000000001
7c,4.79533,8.616715000000001,4.760942,8.307054,4.858192,4.760942,12.71934
11a,1.62874,1.6082059999999998,1.604307,2.4755100000000003,1.6167719999999999,1.604307,1.1775689999999999
11b,0.96808,0.924198,0.954979,0.95317,0.934203,0.954979,0.927652
11c,2.005731,1.9968320000000002,1.9879749999999998,2.003902,1.97054,1.9879749999999998,1.434512
11d,1.692715,1.70332,1.696161,1.70198,1.7064570000000001,1.696161,2.277948
12a,2.046011,2.067922,2.059476,2.0816019999999997,2.056774,2.059476,2.034358
12b,2.048961,2.038531,2.045795,2.0600810000000003,2.036636,2.045795,1.995556
12c,2.454142,2.437379,2.448718,2.505127,2.4904,2.448718,2.8421060000000002
13a,2.654367,2.649641,2.631568,2.6534989999999996,2.643027,2.631568,2.655316
13b,2.0710230000000003,2.074658,2.0746819999999997,2.073572,2.0788130000000002,2.0746819999999997,2.076469
13c,2.04565,2.042228,2.046048,2.0531599999999997,2.041179,2.046048,2.036962
13d,2.891273,2.884011,2.872821,2.877409,2.873428,2.872821,2.858922
14a,2.481899,2.442144,2.463145,2.476627,2.4698,2.463145,2.448655
14b,2.3666750000000003,2.329587,2.312621,2.348386,2.354071,2.354071,2.317402
14c,3.447514,3.401742,3.410212,3.431387,3.401465,3.410212,3.430679
15a,2.769333,2.768131,2.80734,2.850006,2.879234,2.879234,2.772268
15b,2.8557829999999997,2.777428,2.6899450000000003,2.822888,2.701932,2.701932,2.710907
15c,3.340899,2.497911,2.3359029999999996,2.46136,2.39091,2.39091,3.385109
15d,2.3564540000000003,2.39823,2.2883809999999998,2.4452779999999996,2.34212,2.2883809999999998,2.3247910000000003
16a,18.96867,18.906991,18.923322,19.08804,19.025606,18.923322,19.311642
16b,23.972889,23.975686000000003,23.177659,24.035435,24.041615,23.177659,22.773186000000003
16c,21.251113,21.251342,21.181838,21.395225999999997,21.310653,21.181838,20.342238000000002
16d,20.022745999999998,20.088705,19.502579,19.972022000000003,20.265079,19.502579,18.688353
19a,7.453032,7.3231850000000005,7.388957,7.456632,8.08525,7.388957,7.3929849999999995
19b,7.19789,7.122029,7.210642,7.224045,7.214378,7.210642,7.21443
19c,21.965711,21.195177,21.929026,22.171082,22.040674,21.929026,22.108401
19d,5.514076,5.506247,5.463851,5.496376000000001,5.502595,5.502595,5.501742
20a,10.418079,10.439222,10.455468000000002,10.459884,10.438353999999999,10.455468000000002,10.784666999999999
20b,10.056242000000001,9.709187,9.719149,10.064378000000001,10.118126,9.719149,10.592143
20c,12.478662,11.937417,12.392263999999999,12.328483,12.807458,12.392263999999999,12.384591
21a,4.059491,4.033259,3.8816840000000004,4.065492,3.6734250000000004,3.8816840000000004,2.716152
21b,3.221875,3.459269,3.593484,3.591113,3.666469,3.593484,2.269466
21c,4.03373,3.579139,3.933508,3.9645279999999996,4.111636000000001,3.933508,3.2538069999999997
22a,2.833948,2.826526,2.79956,2.787878,2.821081,2.821081,2.805884
22b,2.836623,2.8246729999999998,2.8420039999999998,2.800866,2.8661619999999997,2.8661619999999997,2.856415
22c,4.526256999999999,4.392798,4.6751689999999995,4.7497799999999994,4.797476,4.6751689999999995,4.491807
22d,2.756773,2.7244699999999997,2.734803,2.7420970000000002,2.7441869999999997,2.734803,2.7412199999999998
23a,2.333056,2.306225,2.365169,2.368309,2.433335,2.365169,2.349482
23b,2.374457,2.2760680000000004,2.2240830000000003,2.2559899999999997,2.312535,2.2240830000000003,1.9122249999999998
23c,2.394091,2.3055250000000003,2.355414,2.3580569999999996,2.459337,2.355414,2.4923800000000003
24a,16.129935,15.276902,15.957285,15.979888,15.150929,15.150929,15.839540000000001
24b,7.7361189999999995,7.6841729999999995,7.659983,7.753153,7.783595,7.659983,7.777263
25a,14.635794,13.724572,13.718853,14.470325999999998,14.697989,13.718853,14.261848
25b,11.969625,11.355557000000001,11.346373,11.871478,12.044666999999999,11.346373,11.953351000000001
25c,14.349291,13.443226000000001,13.812533,13.733692999999999,13.875117,13.812533,13.947042
26a,10.852613999999999,10.726403,10.553042,10.760316000000001,10.893393,10.553042,10.78849
26b,12.363415000000002,12.318778,11.731494000000001,12.586284,12.390986999999999,12.390986999999999,12.317604
26c,9.470938,9.486621,9.128098,9.405997,9.456774,9.128098,14.396614
33a,2.4178919999999997,2.489683,2.503313,2.420549,3.869784,2.503313,2.935154
33b,4.088304,1.4884220000000001,1.4856690000000001,1.485638,2.748408,2.748408,1.5746
33c,2.5007550000000003,2.549582,2.333056,2.751795,2.704662,2.333056,2.455851
27a,4.9013729999999995,4.802957,4.834719,4.82997,4.896219,4.896219,4.010294
27b,3.826794,3.825714,3.6862649999999997,3.783674,3.766345,3.766345,3.162462
27c,4.871967,4.790317,4.754291,4.799567,4.861890000000001,4.754291,3.77409
28a,2.872352,2.8214740000000003,2.769108,2.8362640000000003,2.7933380000000003,2.769108,2.8335019999999997
28b,2.568237,2.57713,2.518462,2.538931,2.551228,2.518462,2.5685569999999998
28c,3.790763,3.8372669999999998,3.802035,3.786775,3.8769,3.802035,3.896389
29a,9.085884,9.702341,9.5641,9.678713,9.692931,9.5641,9.026849
29b,10.139258,9.769772999999999,9.768068999999999,9.691527,9.787986,9.768068999999999,8.426442999999999
29c,11.756573,11.707484000000001,11.607728,11.640224,11.610558999999999,11.607728,11.582501
30a,7.085806,12.604897000000001,12.113143,12.513627,12.611016,12.113143,7.0007470000000005
30b,8.098896,8.027024,7.7815259999999995,8.035748,7.990989,7.7815259999999995,8.042345000000001
30c,10.038183,9.926195,9.760004,10.082128,9.986788,9.760004,9.930506
31a,9.889967,9.873549,9.511201,9.379203,9.658905,9.511201,15.482121
31b,7.797890000000001,7.8060730000000005,7.772515,7.713165,7.786613999999999,7.772515,7.764451
31c,16.376361,16.11434,15.416423,15.234404,15.148183999999999,15.416423,11.644720999999999
